eventID,scientificName,verbatimIdentification,occurrenceID,scientificNameID,occurrenceStatus,basisOfRecord,recordedBy
IYS2022-Shimada-4-20-FC-50,Eukaryota,Nanoeukaryotes,IYS2022-Shimada-4-20-FC-50-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-20-FC-50,Cryptophyta,Cryptophytes,IYS2022-Shimada-4-20-FC-50-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-21-FC-5,Synechococcus,Synechococcus,IYS2022-Shimada-4-21-FC-5-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-21-FC-5,Eukaryota,Picoeukaryotes,IYS2022-Shimada-4-21-FC-5-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-21-FC-5,Eukaryota,Nanoeukaryotes,IYS2022-Shimada-4-21-FC-5-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-21-FC-5,Cryptophyta,Cryptophytes,IYS2022-Shimada-4-21-FC-5-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-21-FC-25,Synechococcus,Synechococcus,IYS2022-Shimada-4-21-FC-25-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-21-FC-25,Eukaryota,Picoeukaryotes,IYS2022-Shimada-4-21-FC-25-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-21-FC-25,Eukaryota,Nanoeukaryotes,IYS2022-Shimada-4-21-FC-25-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-21-FC-25,Cryptophyta,Cryptophytes,IYS2022-Shimada-4-21-FC-25-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-21-FC-50,Synechococcus,Synechococcus,IYS2022-Shimada-4-21-FC-50-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-21-FC-50,Eukaryota,Picoeukaryotes,IYS2022-Shimada-4-21-FC-50-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-21-FC-50,Eukaryota,Nanoeukaryotes,IYS2022-Shimada-4-21-FC-50-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-21-FC-50,Cryptophyta,Cryptophytes,IYS2022-Shimada-4-21-FC-50-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-22-FC-5,Synechococcus,Synechococcus,IYS2022-Shimada-4-22-FC-5-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-22-FC-5,Eukaryota,Picoeukaryotes,IYS2022-Shimada-4-22-FC-5-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-22-FC-5,Eukaryota,Nanoeukaryotes,IYS2022-Shimada-4-22-FC-5-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-22-FC-5,Cryptophyta,Cryptophytes,IYS2022-Shimada-4-22-FC-5-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-22-FC-25,Synechococcus,Synechococcus,IYS2022-Shimada-4-22-FC-25-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-22-FC-25,Eukaryota,Picoeukaryotes,IYS2022-Shimada-4-22-FC-25-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-22-FC-25,Eukaryota,Nanoeukaryotes,IYS2022-Shimada-4-22-FC-25-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-22-FC-25,Cryptophyta,Cryptophytes,IYS2022-Shimada-4-22-FC-25-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-22-FC-50,Synechococcus,Synechococcus,IYS2022-Shimada-4-22-FC-50-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-22-FC-50,Eukaryota,Picoeukaryotes,IYS2022-Shimada-4-22-FC-50-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-22-FC-50,Eukaryota,Nanoeukaryotes,IYS2022-Shimada-4-22-FC-50-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-22-FC-50,Cryptophyta,Cryptophytes,IYS2022-Shimada-4-22-FC-50-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-23-FC-5,Synechococcus,Synechococcus,IYS2022-Shimada-4-23-FC-5-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-23-FC-5,Eukaryota,Picoeukaryotes,IYS2022-Shimada-4-23-FC-5-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-23-FC-5,Eukaryota,Nanoeukaryotes,IYS2022-Shimada-4-23-FC-5-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-23-FC-5,Cryptophyta,Cryptophytes,IYS2022-Shimada-4-23-FC-5-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-23-FC-25,Synechococcus,Synechococcus,IYS2022-Shimada-4-23-FC-25-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-23-FC-25,Eukaryota,Picoeukaryotes,IYS2022-Shimada-4-23-FC-25-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-23-FC-25,Eukaryota,Nanoeukaryotes,IYS2022-Shimada-4-23-FC-25-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-23-FC-25,Cryptophyta,Cryptophytes,IYS2022-Shimada-4-23-FC-25-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-23-FC-50,Synechococcus,Synechococcus,IYS2022-Shimada-4-23-FC-50-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-23-FC-50,Eukaryota,Picoeukaryotes,IYS2022-Shimada-4-23-FC-50-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-23-FC-50,Eukaryota,Nanoeukaryotes,IYS2022-Shimada-4-23-FC-50-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-23-FC-50,Cryptophyta,Cryptophytes,IYS2022-Shimada-4-23-FC-50-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-24-FC-5,Synechococcus,Synechococcus,IYS2022-Shimada-4-24-FC-5-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-24-FC-5,Eukaryota,Picoeukaryotes,IYS2022-Shimada-4-24-FC-5-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-24-FC-5,Eukaryota,Nanoeukaryotes,IYS2022-Shimada-4-24-FC-5-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-24-FC-5,Cryptophyta,Cryptophytes,IYS2022-Shimada-4-24-FC-5-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-24-FC-25,Synechococcus,Synechococcus,IYS2022-Shimada-4-24-FC-25-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-24-FC-25,Eukaryota,Picoeukaryotes,IYS2022-Shimada-4-24-FC-25-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-24-FC-25,Eukaryota,Nanoeukaryotes,IYS2022-Shimada-4-24-FC-25-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-24-FC-25,Cryptophyta,Cryptophytes,IYS2022-Shimada-4-24-FC-25-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-24-FC-50,Synechococcus,Synechococcus,IYS2022-Shimada-4-24-FC-50-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-24-FC-50,Eukaryota,Picoeukaryotes,IYS2022-Shimada-4-24-FC-50-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-24-FC-50,Eukaryota,Nanoeukaryotes,IYS2022-Shimada-4-24-FC-50-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-24-FC-50,Cryptophyta,Cryptophytes,IYS2022-Shimada-4-24-FC-50-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-25-FC-5,Synechococcus,Synechococcus,IYS2022-Shimada-4-25-FC-5-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-25-FC-5,Eukaryota,Picoeukaryotes,IYS2022-Shimada-4-25-FC-5-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-25-FC-5,Eukaryota,Nanoeukaryotes,IYS2022-Shimada-4-25-FC-5-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-25-FC-5,Cryptophyta,Cryptophytes,IYS2022-Shimada-4-25-FC-5-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-25-FC-25,Synechococcus,Synechococcus,IYS2022-Shimada-4-25-FC-25-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-25-FC-25,Eukaryota,Picoeukaryotes,IYS2022-Shimada-4-25-FC-25-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-25-FC-25,Eukaryota,Nanoeukaryotes,IYS2022-Shimada-4-25-FC-25-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-25-FC-25,Cryptophyta,Cryptophytes,IYS2022-Shimada-4-25-FC-25-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-25-FC-50,Synechococcus,Synechococcus,IYS2022-Shimada-4-25-FC-50-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-25-FC-50,Eukaryota,Picoeukaryotes,IYS2022-Shimada-4-25-FC-50-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-25-FC-50,Eukaryota,Nanoeukaryotes,IYS2022-Shimada-4-25-FC-50-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-25-FC-50,Cryptophyta,Cryptophytes,IYS2022-Shimada-4-25-FC-50-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-26-FC-5,Synechococcus,Synechococcus,IYS2022-Shimada-4-26-FC-5-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-26-FC-5,Eukaryota,Picoeukaryotes,IYS2022-Shimada-4-26-FC-5-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-26-FC-5,Eukaryota,Nanoeukaryotes,IYS2022-Shimada-4-26-FC-5-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-26-FC-5,Cryptophyta,Cryptophytes,IYS2022-Shimada-4-26-FC-5-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-26-FC-25,Synechococcus,Synechococcus,IYS2022-Shimada-4-26-FC-25-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-26-FC-25,Eukaryota,Picoeukaryotes,IYS2022-Shimada-4-26-FC-25-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-26-FC-25,Eukaryota,Nanoeukaryotes,IYS2022-Shimada-4-26-FC-25-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-26-FC-25,Cryptophyta,Cryptophytes,IYS2022-Shimada-4-26-FC-25-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-26-FC-50,Synechococcus,Synechococcus,IYS2022-Shimada-4-26-FC-50-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-26-FC-50,Eukaryota,Picoeukaryotes,IYS2022-Shimada-4-26-FC-50-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-26-FC-50,Eukaryota,Nanoeukaryotes,IYS2022-Shimada-4-26-FC-50-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-26-FC-50,Cryptophyta,Cryptophytes,IYS2022-Shimada-4-26-FC-50-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-27-FC-5,Synechococcus,Synechococcus,IYS2022-Shimada-4-27-FC-5-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-27-FC-5,Eukaryota,Picoeukaryotes,IYS2022-Shimada-4-27-FC-5-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-27-FC-5,Eukaryota,Nanoeukaryotes,IYS2022-Shimada-4-27-FC-5-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-27-FC-5,Cryptophyta,Cryptophytes,IYS2022-Shimada-4-27-FC-5-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-27-FC-25,Synechococcus,Synechococcus,IYS2022-Shimada-4-27-FC-25-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-27-FC-25,Eukaryota,Picoeukaryotes,IYS2022-Shimada-4-27-FC-25-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-27-FC-25,Eukaryota,Nanoeukaryotes,IYS2022-Shimada-4-27-FC-25-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-27-FC-25,Cryptophyta,Cryptophytes,IYS2022-Shimada-4-27-FC-25-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-27-FC-50,Synechococcus,Synechococcus,IYS2022-Shimada-4-27-FC-50-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-27-FC-50,Eukaryota,Picoeukaryotes,IYS2022-Shimada-4-27-FC-50-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-27-FC-50,Eukaryota,Nanoeukaryotes,IYS2022-Shimada-4-27-FC-50-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-27-FC-50,Cryptophyta,Cryptophytes,IYS2022-Shimada-4-27-FC-50-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-28-FC-5,Synechococcus,Synechococcus,IYS2022-Shimada-4-28-FC-5-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-28-FC-5,Eukaryota,Picoeukaryotes,IYS2022-Shimada-4-28-FC-5-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-28-FC-5,Eukaryota,Nanoeukaryotes,IYS2022-Shimada-4-28-FC-5-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-28-FC-5,Cryptophyta,Cryptophytes,IYS2022-Shimada-4-28-FC-5-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-28-FC-25,Synechococcus,Synechococcus,IYS2022-Shimada-4-28-FC-25-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-28-FC-25,Eukaryota,Picoeukaryotes,IYS2022-Shimada-4-28-FC-25-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-28-FC-25,Eukaryota,Nanoeukaryotes,IYS2022-Shimada-4-28-FC-25-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-28-FC-25,Cryptophyta,Cryptophytes,IYS2022-Shimada-4-28-FC-25-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-28-FC-50,Synechococcus,Synechococcus,IYS2022-Shimada-4-28-FC-50-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-28-FC-50,Eukaryota,Picoeukaryotes,IYS2022-Shimada-4-28-FC-50-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-28-FC-50,Eukaryota,Nanoeukaryotes,IYS2022-Shimada-4-28-FC-50-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Shimada-4-28-FC-50,Cryptophyta,Cryptophytes,IYS2022-Shimada-4-28-FC-50-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-47-138-FC-5-100A,Synechococcus,Synechococcus,IYS2022-Franklin-5-47-138-FC-5-100A-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-47-138-FC-5-100A,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-47-138-FC-5-100A-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-47-138-FC-5-100A,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-47-138-FC-5-100A-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-47-138-FC-5-100A,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-47-138-FC-5-100A-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-47-138-FC-5-100B,Synechococcus,Synechococcus,IYS2022-Franklin-5-47-138-FC-5-100B-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-47-138-FC-5-100B,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-47-138-FC-5-100B-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-47-138-FC-5-100B,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-47-138-FC-5-100B-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-47-138-FC-5-100B,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-47-138-FC-5-100B-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-48-138-FC-5-120A,Synechococcus,Synechococcus,IYS2022-Franklin-5-48-138-FC-5-120A-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-48-138-FC-5-120A,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-48-138-FC-5-120A-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-48-138-FC-5-120A,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-48-138-FC-5-120A-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-48-138-FC-5-120A,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-48-138-FC-5-120A-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-48-138-FC-5-120B,Synechococcus,Synechococcus,IYS2022-Franklin-5-48-138-FC-5-120B-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-48-138-FC-5-120B,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-48-138-FC-5-120B-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-48-138-FC-5-120B,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-48-138-FC-5-120B-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-48-138-FC-5-120B,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-48-138-FC-5-120B-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-49-138-FC-5-140A,Synechococcus,Synechococcus,IYS2022-Franklin-5-49-138-FC-5-140A-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-49-138-FC-5-140A,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-49-138-FC-5-140A-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-49-138-FC-5-140A,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-49-138-FC-5-140A-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-49-138-FC-5-140A,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-49-138-FC-5-140A-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-49-138-FC-5-140B,Synechococcus,Synechococcus,IYS2022-Franklin-5-49-138-FC-5-140B-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-49-138-FC-5-140B,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-49-138-FC-5-140B-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-49-138-FC-5-140B,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-49-138-FC-5-140B-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-49-138-FC-5-140B,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-49-138-FC-5-140B-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-50-138-FC-5-160A,Synechococcus,Synechococcus,IYS2022-Franklin-5-50-138-FC-5-160A-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-50-138-FC-5-160A,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-50-138-FC-5-160A-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-50-138-FC-5-160A,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-50-138-FC-5-160A-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-50-138-FC-5-160A,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-50-138-FC-5-160A-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-50-138-FC-5-160B,Synechococcus,Synechococcus,IYS2022-Franklin-5-50-138-FC-5-160B-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-50-138-FC-5-160B,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-50-138-FC-5-160B-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-50-138-FC-5-160B,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-50-138-FC-5-160B-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-50-138-FC-5-160B,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-50-138-FC-5-160B-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-50-141-FC-5-180A,Synechococcus,Synechococcus,IYS2022-Franklin-5-50-141-FC-5-180A-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-50-141-FC-5-180A,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-50-141-FC-5-180A-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-50-141-FC-5-180A,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-50-141-FC-5-180A-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-50-141-FC-5-180A,Cryptophyta,Cryptophytes,IYS2022-Franklin-5-50-141-FC-5-180A-4,urn:lsid:marinespecies.org:taxname:17638,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-50-141-FC-5-180B,Synechococcus,Synechococcus,IYS2022-Franklin-5-50-141-FC-5-180B-1,urn:lsid:marinespecies.org:taxname:160572,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-50-141-FC-5-180B,Eukaryota,Picoeukaryotes,IYS2022-Franklin-5-50-141-FC-5-180B-2,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
IYS2022-Franklin-5-50-141-FC-5-180B,Eukaryota,Nanoeukaryotes,IYS2022-Franklin-5-50-141-FC-5-180B-3,urn:lsid:algaebase.org:taxname:86701,present,MachineObservation,Michael W. Lomas
